repo_url,commit_hash,test_path,num_run_shaker,nsr
https://github.com/kujyp/dockerfile_bakery,fc531752d9fe901375636377dac884a6b750e146,tests/test_generate_case02.py::test_should_pull_script_contains_right_statement,0,100
https://github.com/kingoodie/fistro,42c129d058fe017d3d1436da4350b6842f1c5535,tests/test_fistro.py::test_simple,0,100
https://github.com/robotools/fontMath,7f84204033c2d0a284d02e626320ee27c3dfa5ee,Lib/fontMath/test/test_mathTransform.py::MathTransformTest::test_wrapUnWrapPrecision,0,100
https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/utils/test_reports.py::test_methods_report_info,0,100
https://github.com/linkedin/fossor,d8dbdc40f2f16da601c317dfa74b83e3932c9bb3,test/test_check_similar_log_errors.py::test_max_unique_lines,0,100
https://github.com/lpenz/ftpsync,bbf40b8ebd28762b92b70571e0d9a6e642ce3467,test_ftpsmartsync.py::TestsFtpsmartsync::test_ftpupstream,0,100
https://github.com/jpetrucciani/gamble.git,d17b25899183a4c4b25fe644024ff754132ae513,tests/models/test_cards.py::test_deck_init,0,100
https://github.com/KorfLab/grimoire,6ebfa357e966036c846c658710c136f540290615,grimoire/test/test_io.py::TestIO::test_FASTA_file,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py::test_fetch_catalog_json,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py::test_fetch_cataloglist_json,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py::test_fetch_dataset_json,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py::test_fetch_event_json_version,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py::test_fetch_run_json,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py::test_find_datasets_detector,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py::test_find_datasets_segment,0,100
https://github.com/gwpy/gwosc,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_timeline.py::test_get_segments_long,0,100
https://github.com/willsheffler/homog,5b49902ff3dea972f2c466abe7937546b50ee9f1,homog/tests/test_homog.py::test_line_line_closest_points,0,100
https://github.com/wol4aravio/Intervallum,e314ee624f09b09913475b02470103095fc076ff,tests/test_interval_functions.py::test_base,0,100
https://github.com/jcfr/jinja2-github,4012e5f87ea4b53d2eee406f91cf6738008636a0,test_jinja2_github.py::test_github_repo_branch_sha,0,100
https://github.com/jcfr/jinja2-github,4012e5f87ea4b53d2eee406f91cf6738008636a0,test_jinja2_github.py::test_github_repo_description,0,100
https://github.com/pachterlab/kb_python,3ce4d8e655da2da74a5114c680c9d2cf3a2b328c,tests/test_utils.py::TestUtils::test_run_executable_with_stream,0,100
https://github.com/dsavransky/keplertools,8a46aea897a7cd584c4c2afa1e5ea160f47aef6e,tests/test_keplertools.py::TestKeplerTools::test_orbElem2vec_1body,0,100
https://github.com/dsavransky/keplertools,8a46aea897a7cd584c4c2afa1e5ea160f47aef6e,tests/test_keplertools.py::TestKeplerTools::test_trueanom,0,100
https://github.com/kevinarpe/kevinarpe-rambutan3,5d7469912b559338dc15f5c7fb2abc91103ea0c5,tests/check_args/base/test_RNotNoneTypeMatcher.py::test_check_arg,0,100
https://github.com/jachinlin/kindle_maker,5c478bdaf3cb7d2e824f21462e72543d15c6cc95,tests/test_ebook.py::test_ebook_save,0,100
https://github.com/mindey/langsplit,d30d47bd6f73852dc716f1e79225d8d49dc39daa,tests/test_split.py::test_partial_autodetect,0,100
https://github.com/hid-io/layouts-python,0b036e1f1695b16e0e6e61540ef7ecd6047a5bd1,tests/test_cache.py::test_local_cache,0,100
https://github.com/nacos-group/nacos-sdk-python,34c0dff8b78956331788d5ffa7f11811465e05ae,test/client_test.py::TestClient::test_fake_watcher,0,100
https://github.com/nacos-group/nacos-sdk-python,34c0dff8b78956331788d5ffa7f11811465e05ae,test/client_test.py::TestClient::test_get_server,0,100
https://github.com/gvinciguerra/nnweaver,e7a94d743f6eb118592524e30f54cda22cdc5e81,test/optimizers_test.py::test_sgd_circles,0,100
https://github.com/andim/noisyopt,625b874918ac5926c3bf05d869e914cbddfffe20,noisyopt/tests/test_noisyopt.py::test_AveragedFunction,0,100
https://github.com/vimc/orderly-web-deploy,550e1f21df54cb71ffab2411f45e7bd49095279a,test/test_vault.py::test_secret_reading,0,100
https://github.com/davidhyman/override,e34bd3c8676233439de5c002367b3bff5c1b88d6,tests/test_example.py::TestFunctionalExample::test_example,0,100
https://github.com/lungdart/packeteer,2c6e0e8683462e17ff095a89f13a10daf29ef9e0,tests/field_string_test.py::test_dynamic_string,0,100
https://github.com/lungdart/packeteer,2c6e0e8683462e17ff095a89f13a10daf29ef9e0,tests/field_string_test.py::test_static_string,0,100
https://github.com/lungdart/packeteer,2c6e0e8683462e17ff095a89f13a10daf29ef9e0,tests/field_string_test.py::test_variable_string,0,100
https://github.com/quantenschaum/piripherals,74e4807a64363e3c95a03222fa250a1073387eaf,tests/test_mpr121.py::test_mpr121_irq,0,100
https://github.com/M0r13n/pyais,d2ca5ff08c532fce5da1c9d268eb453924f12a33,tests/test_ais.py::TestAIS::test_msg_type_16,0,100
https://github.com/nielstron/pyblnet,24a5de966067adc492c0b5c6899c50e7822e15c1,pyblnet/tests/test_web.py::BLNETWebTest::test_blnet_web_log_in,0,100
https://github.com/automl/pybnn,6bd277421b83f882fa43d8dad2b7851b9682aa4b,test/test_bohamiann.py::TestBohamiann::test_gradient_mean,0,100
https://github.com/JBielan/py_ev,0a2d48235b8ff2268254c151a179a2ece40cbd37,tests/test_py_ev.py::test_equity,0,100
https://github.com/dessimozlab/pylabeledrf,23e2c2b2c73d35b6c87dd332b45da8d31c0ea63f,test/test_computeLRF.py::UtilTest::test_computeLRF1,0,100
https://github.com/dessimozlab/pylabeledrf,23e2c2b2c73d35b6c87dd332b45da8d31c0ea63f,test/test_computeLRF.py::UtilTest::test_computeLRF2,0,100
https://github.com/mmhs013/pymannkendall,081a1dec1456b682f0f86488b50d47f9f97ec9dd,tests/test_pymannkendall.py::test_hamed_rao_modification_test,0,100
https://github.com/davidbetz/pymemorydb,9c8e864957d6fe754539601fd67a7b802b5ceb35,test_textanalysis.py::TestApp::test_get_tokenized_data_two_indices,0,100
https://github.com/Wats0ns/pypfm,78cccd19d7dbc73e54f8ae915c8a9a36310a8950,tests/test_pfm.py::test_save_and_load_with_compression,0,100
https://github.com/sergioburdisso/pyss3,0522e0dc3d07e2c842df8e975e68244beda4b4c5,tests/test_server.py::test_main,0,100
https://github.com/bakwc/PySyncObj,792b6112cfa234716f5e0408194114f1abc8b1ad,test_syncobj.py::test_autoTick1,0,100
https://github.com/Leechael/python-cuckoo,fa7a87cd482e8a204c94b860c3066c3c1813ff36,cuckoofilter/tests/test_filter.py::test_unserialize_with_reading_in_utf8,0,100
https://github.com/fzyukio/python-matlab-functions,2860bf48f904d546af75143c531750c8857670bc,tests/test_subind.py::Test::test_ind2sub,0,100
https://github.com/fzyukio/python-matlab-functions,2860bf48f904d546af75143c531750c8857670bc,tests/test_subind.py::Test::test_sub2ind,0,100
https://github.com/davidr/python-timemarker,16fc4d4f9d6b534b94005169c977ed143f4f9dc5,tests/test_timer.py::TestPctgTimer::test_twotag_pctg,0,100
https://github.com/kithomak/pytsmp,15d58a39e016100fb44cdcc9f6115fa7736eb2bb,tests/test_utils.py::TestCalculateDistanceProfile::test_calculate_distance_profile_constant_sequence,0,100
https://github.com/markperdue/pyvesync,4a43bad8a7b9d3b2e7f580f1f3739f27a00bdc2b,src/tests/test_vesync_login.py::test_login[sam@mail.com-pass-correct],0,100
https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_kbd_interrupt_in_setup_with_limited_concurrency,0,100
https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_kbd_interrupt_in_wait_with_limited_concurrency,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestGit::test_git_describe,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestGit::test_git_version_info,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_commit,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_date,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_dirty_false_if_not_dirty,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_handle_purge_nightmare_pattern,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_handle_purge_release_prefix,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_handle_purge_v_and_release_prefix,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_handle_v_prefix,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_pep386_dev,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_pep386_release,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_post_incremented_after_commit,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_without_tag,0,100
https://github.com/spacetelescope/relic,d5fc7bf6dbe01eb89de3ff5c2f6cfec2b4a6047d,tests/test_relic.py::TestRelease::test_version_without_tag_autocount,0,100
https://github.com/mentaal/r_map,56cad81c91153d81e831d6afa49b92e5117c2171,tests/test_data_structure.py::test_bit_reg_linkage,0,100
https://github.com/SergeyShk/ruTS,af02f627d9022f0f4825d9bed4ffc97d3d329f2d,tests/test_utils.py::test_download_file,0,100
https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_get_requests_multiple,0,100
https://github.com/wkeeling/selenium-wire,f80339bc2da0485fbba4165375c009b90efdb3c2,tests/seleniumwire/proxy/test_client.py::AdminClientIntegrationTest::test_get_response_body_json,0,100
https://github.com/bbrzycki/setigen,30acd4645896d07c660be2ba00542f64b5c64316,tests/test_noise_generation.py::test_hres_chi2,0,100
https://github.com/bbrzycki/setigen,30acd4645896d07c660be2ba00542f64b5c64316,tests/test_noise_generation.py::test_very_hres_chi2,0,100
https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,tests/test_embedders.py::FasttextEmbeddingCase::test_get_word_vector,0,100
https://github.com/sobamchan/sister,5850d8fbd1789df1c68634284fa51490a395b7b2,tests/test_embedders.py::FasttextEmbeddingCase::test_get_word_vectors,0,100
https://github.com/NLeSC/spreading_dye_sampler,4282f7609959a31d1b2a4832f3ed643b15c46cb6,spreading_dye_sampler/test/test_dye_blot.py::test_for_each_cell,0,100
https://github.com/castelao/supportdata,d0b878e2779120f3cdd2d5a241addc18e26f8616,tests/test_supportdata.py::test_download_WOA,0,100
https://github.com/Netflix/sureal,e7251384cd5f6a293e05d1450d5e8f353d137c1c,test/subjective_model_test.py::SubjectiveModelPartialTest::test_observer_content_aware_subjective_model,0,100
https://github.com/Netflix/sureal,e7251384cd5f6a293e05d1450d5e8f353d137c1c,test/subjective_model_test.py::SubjectiveModelPartialTest::test_observer_content_aware_subjective_model_nocontent,0,100
https://github.com/Netflix/sureal,e7251384cd5f6a293e05d1450d5e8f353d137c1c,test/subjective_model_test.py::SubjectiveModelTest::test_observer_content_aware_subjective_model_missingdata,0,100
https://github.com/Netflix/sureal,e7251384cd5f6a293e05d1450d5e8f353d137c1c,test/subjective_model_test.py::SubjectiveModelTest::test_observer_content_aware_subjective_model_original,0,100
https://github.com/CyberZHG/torch-embed-sim,ace404f9cca0d47aa3efcf4e819bcd48899e4e35,tests/test_embedding_sim.py::TestEmbeddingSim::test_sample,0,100
https://github.com/torchgan/torchgan,fc8b01a1b34d0f19c4860ff6dac2568d357fe069,tests/torchgan/test_metrics.py::TestMetrics::test_inception_score,0,100
https://github.com/CyberZHG/torch-layer-normalization,89f405b60f53f85da6f03fe685c190ef394ce50c,tests/test_layer_normalization.py::TestLayerNormalization::test_fit,0,100
https://github.com/MechanicalRock/truffleHog,5e7f32d4005f82e66b2b9ccd44fcac8e02c1aa34,tests/test_utils.py::TestStringMethods::test_cloning,0,100
https://github.com/MechanicalRock/truffleHog,5e7f32d4005f82e66b2b9ccd44fcac8e02c1aa34,tests/test_utils.py::TestStringMethods::test_exit_if_invalid_commit,0,100
https://github.com/hansliu/twsecli,b53aec2a6a2bbf660b479d6b59df63943191762c,tests/test_twselib.py::TestTWSELIB::test_get_cookie,0,100
https://github.com/hansliu/twsecli,b53aec2a6a2bbf660b479d6b59df63943191762c,tests/test_twselib.py::TestTWSELIB::test_get_stock_info,0,100
https://github.com/ultrabug/uhashring,e45d6a7a2556e73c5a2c07f2f07ac76f8c22aca3,tests/test_distribution.py::test_distribution,0,100
https://github.com/vimc/vault-dev,ccec5a246e4c05358a57fb68d821a16910d2a125,test/test_vault_dev.py::test_cleanup_on_gc,0,100
https://github.com/vimc/vault-dev,ccec5a246e4c05358a57fb68d821a16910d2a125,test/test_vault_dev.py::test_that_enter_exit_works,0,100
https://github.com/vilkasgroup/Verifone,5509c08767a9b482cfe5a9572854cf4c73ad6c02,tests/test_verifone.py::TestVerifone::test_023_get_endpoint,0,100
https://github.com/WFRT/verif,dd4df8e5709e9ec1a8fe129fe9a14d4f63d93643,verif/tests/metric_test.py::TestBrierScore::test,0,100
https://github.com/WFRT/verif,dd4df8e5709e9ec1a8fe129fe9a14d4f63d93643,verif/tests/output_test.py::TestOutput::test_text,0,100
https://github.com/sulab/WikidataIntegrator,2ce3477b47447e335dd5e7413396fecf306c7146,wikidataintegrator/tests/test_wdi_helpers.py::test_id_mapper_mrt,0,100
https://github.com/sulab/WikidataIntegrator,2ce3477b47447e335dd5e7413396fecf306c7146,wikidataintegrator/tests/test_wdi_helpers.py::test_release_lookup_release,0,100
https://github.com/sulab/WikidataIntegrator,2ce3477b47447e335dd5e7413396fecf306c7146,wikidataintegrator/tests/test_wdi_helpers.py::test_release_new_item_no_write,0,100
https://github.com/AndrewRPorter/wiki-futures,ae6bec3aafa7c2b881b2653eae1eb528f9b63bc7,tests/test_dispatcher.py::test_content_size,0,100
https://github.com/radeklat/words-to-regular-expression,6be1a3846f4bc07a2264b72d1e1ee031c605bac7,tests/unit/prefix_tree/test_tree.py::PrefixTreeTest::test_accepts_individual_strings,0,100
https://github.com/radeklat/words-to-regular-expression,6be1a3846f4bc07a2264b72d1e1ee031c605bac7,tests/unit/prefix_tree/test_tree.py::PrefixTreeTest::test_accepts_iterable_of_strings,0,100
https://github.com/radeklat/words-to-regular-expression,6be1a3846f4bc07a2264b72d1e1ee031c605bac7,tests/unit/test_formatters.py::PythonFormatterTest::test_it_generates_regexp_that_can_match_input_strings,0,100
https://github.com/radeklat/words-to-regular-expression,6be1a3846f4bc07a2264b72d1e1ee031c605bac7,tests/unit/test_utils.py::IterableToRegexp::test_generates_correct_regexp_from_iterable_of_strings,0,100
https://github.com/pustotnik/zenmake,6cff05114cea34fc204d9e95422f11dc25cd1228,tests/test_buildconf_loader.py::testLoad,0,100
