repo_name,test_slug,sr,nsr,total_runs,pass_count,fail_count,failure_rate,is_flaky,status
relic,tests__test_relic__TestRelease__test_version_post_incremented_after_commit,0,100,100,100,0,0.0,False,all_passed
relic,tests__test_relic__TestRelease__test_version_without_tag,0,100,100,100,0,0.0,False,all_passed
relic,tests__test_relic__TestRelease__test_version_without_tag_autocount,0,100,100,100,0,0.0,False,all_passed
ruTS,tests__test_utils__test_download_file,0,100,100,1,99,0.99,True,flaky
selenium-wire,tests__seleniumwire__proxy__test_client__AdminClientIntegrationTest__test_get_requests_multiple,0,100,100,100,0,0.0,False,all_passed
selenium-wire,tests__seleniumwire__proxy__test_client__AdminClientIntegrationTest__test_get_response_body_json,0,100,100,100,0,0.0,False,all_passed
setigen,tests__test_noise_generation__test_hres_chi2,0,100,100,98,2,0.02,True,flaky
setigen,tests__test_noise_generation__test_very_hres_chi2,0,100,100,94,6,0.06,True,flaky
sister,tests__test_embedders__FasttextEmbeddingCase__test_get_word_vector,0,100,100,100,0,0.0,False,all_passed
sister,tests__test_embedders__FasttextEmbeddingCase__test_get_word_vectors,0,100,100,100,0,0.0,False,all_passed
spreading_dye_sampler,spreading_dye_sampler__test__test_dye_blot__test_for_each_cell,0,100,100,100,0,0.0,False,all_passed
supportdata,tests__test_supportdata__test_download_WOA,0,100,100,100,0,0.0,False,all_passed
sureal,test__subjective_model_test__SubjectiveModelPartialTest__test_observer_content_aware_subjective_model,0,100,100,100,0,0.0,False,all_passed
sureal,test__subjective_model_test__SubjectiveModelPartialTest__test_observer_content_aware_subjective_model_nocontent,0,100,100,100,0,0.0,False,all_passed
sureal,test__subjective_model_test__SubjectiveModelTest__test_observer_content_aware_subjective_model_missingdata,0,100,100,100,0,0.0,False,all_passed
sureal,test__subjective_model_test__SubjectiveModelTest__test_observer_content_aware_subjective_model_original,0,100,100,100,0,0.0,False,all_passed
torch-embed-sim,tests__test_embedding_sim__TestEmbeddingSim__test_sample,0,100,100,97,3,0.03,True,flaky
torch-layer-normalization,tests__test_layer_normalization__TestLayerNormalization__test_fit,0,100,100,92,8,0.08,True,flaky
torchgan,tests__torchgan__test_metrics__TestMetrics__test_inception_score,0,100,100,100,0,0.0,False,all_passed
truffleHog,tests__test_utils__TestStringMethods__test_cloning,0,100,100,100,0,0.0,False,all_passed
truffleHog,tests__test_utils__TestStringMethods__test_exit_if_invalid_commit,0,100,100,100,0,0.0,False,all_passed
twsecli,tests__test_twselib__TestTWSELIB__test_get_cookie,0,100,100,100,0,0.0,False,all_passed
twsecli,tests__test_twselib__TestTWSELIB__test_get_stock_info,0,100,100,100,0,0.0,False,all_passed
uhashring,tests__test_distribution__test_distribution,0,100,100,98,2,0.02,True,flaky
vault-dev,test__test_vault_dev__test_cleanup_on_gc,0,100,100,99,1,0.01,True,flaky
vault-dev,test__test_vault_dev__test_that_enter_exit_works,0,100,100,100,0,0.0,False,all_passed
verif,verif__tests__metric_test__TestBrierScore__test,0,100,100,100,0,0.0,False,all_passed
verif,verif__tests__output_test__TestOutput__test_text,0,100,100,100,0,0.0,False,all_passed
wiki-futures,tests__test_dispatcher__test_content_size,0,100,100,42,58,0.58,True,flaky
words-to-regular-expression,tests__unit__prefix_tree__test_tree__PrefixTreeTest__test_accepts_individual_strings,0,100,100,8,92,0.92,True,flaky
words-to-regular-expression,tests__unit__prefix_tree__test_tree__PrefixTreeTest__test_accepts_iterable_of_strings,0,100,100,81,19,0.19,True,flaky
words-to-regular-expression,tests__unit__test_formatters__PythonFormatterTest__test_it_generates_regexp_that_can_match_input_strings,0,100,100,2,98,0.98,True,flaky
words-to-regular-expression,tests__unit__test_utils__IterableToRegexp__test_generates_correct_regexp_from_iterable_of_strings,0,100,100,3,97,0.97,True,flaky
zenmake,tests__test_buildconf_loader__testLoad,0,100,100,100,0,0.0,False,all_passed
